readout_gene,readout_class,replicate,assay,Drug,day,Concentration,bias,num_reads,cell_density,extra_umi
Pea15a,MAE,2,no-UMI,Aminoresveratrol_sulfate,21,10uM,0.942348209,5221,VG,
Pea15a,MAE,2,no-UMI,BML-281,21,10uM,0.942249942,8660,VG,
Pea15a,MAE,2,no-UMI,Triacetylresveratrol,21,10uM,0.937548089,7802,VG,
Pea15a,MAE,2,no-UMI,Garcinol,21,01uM,0.94875719,18951,VG,
Pea15a,MAE,2,no-UMI,Splitomicin,21,01uM,0.938757997,12819,VG,
Pea15a,MAE,2,no-UMI,BML-210,21,01uM,0.943637442,26995,VG,
Pea15a,MAE,2,no-UMI,5-Aza-2-deoxycytidine,21,01uM,0.892857143,56,DIFFUSE SOME CLUMPS,
Pea15a,MAE,2,no-UMI,Zebularine,21,01uM,0.93613912,6845,VG,
Pea15a,MAE,2,no-UMI,Tranylcypromine_hemisulfate,21,01uM,0.944568369,8967,,
Pea15a,MAE,2,no-UMI,EX-527,21,01uM,0.926022305,2691,VG,
Pea15a,MAE,2,no-UMI,Nicotinamide,21,01uM,0.912008923,8071,VG,
Pea15a,MAE,2,no-UMI,BML-266,21,01uM,0.937821172,5839,VG,
Pea15a,MAE,2,no-UMI,Piceatannol,21,01uM,0.943386621,9823,VG,
Pea15a,MAE,2,no-UMI,Fluoro-SAHA,21,01uM,0.921266234,3697,M ,
Pea15a,MAE,2,no-UMI,AGK2,21,01uM,0.935927776,11410,VG,
Pea15a,MAE,2,no-UMI,Salermide,21,01uM,0.93488742,20125,VG,
Pea15a,MAE,2,no-UMI,Anacardic_acid,21,01uM,0.937186223,17138,VG,
Pea15a,MAE,2,no-UMI,B2,21,01uM,0.943781452,6957,VG,
Pea15a,MAE,2,no-UMI,CTPB,21,01uM,0.932508834,5662,VG,
Pea15a,MAE,2,no-UMI,Sirtinol,21,01uM,0.940281476,7888,VG,
Pea15a,MAE,2,no-UMI,Suramin6Na,21,01uM,0.910174419,3440,VG,
Pea15a,MAE,2,no-UMI,BML-278,21,01uM,0.933744856,7294,VG,
Pea15a,MAE,2,no-UMI,CI-994,21,01uM,0.895941727,9612,VG,
Pea15a,MAE,2,no-UMI,NSC-3852,21,01uM,0.938669995,5613,SMALL DARK,
Pea15a,MAE,2,no-UMI,Aminoresveratrol_sulfate,21,01uM,0.940737834,7648,VG,
Pea15a,MAE,2,no-UMI,BML-281,21,01uM,0.912413793,5802,VG,
Pea15a,MAE,2,no-UMI,Triacetylresveratrol,21,01uM,0.951863737,12158,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment1,0.958889762,11459,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment2,0.949090909,1375,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment3,0.953812317,5457,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment4,0.9385083,4278,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment5,0.940694006,1585,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment6,0.95120062,1291,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment7,0.94389326,5848,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment8,0.953991676,13219,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment9,0.950946469,4913,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment10,0.950734312,7491,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment11,0.954349699,10450,VG,
Pea15a,MAE,2,no-UMI,Control,21,No-treatment12,0.957716702,4257,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO1,0.944038156,12582,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO2,0.935543433,11915,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO3,0.919981376,30073,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO4,0.941447884,21677,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO5,0.933618082,11239,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO6,0.921763914,31935,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO7,0.916190002,20114,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO8,0.928562246,23339,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO9,0.946342637,20788,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO10,0.939745167,25197,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO11,0.932452193,17783,VG,
Pea15a,MAE,2,no-UMI,Control,21,DMSO12,0.944415819,15529,VG,
Phka2,Xlinked,2,no-UMI,Garcinol,21,20uM,1,4,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Splitomicin,21,20uM,1,267,G,
Phka2,Xlinked,2,no-UMI,BML-210,21,20uM,NA,0,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,21,20uM,1,2,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Zebularine,21,20uM,1,1,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,21,20uM,1,101,VG,
Phka2,Xlinked,2,no-UMI,EX-527,21,20uM,1,279,VG,
Phka2,Xlinked,2,no-UMI,Nicotinamide,21,20uM,1,860,VG,
Phka2,Xlinked,2,no-UMI,BML-266,21,20uM,NA,0,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Piceatannol,21,20uM,1,1,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Fluoro-SAHA,21,20uM,NA,0,DEAD?,
Phka2,Xlinked,2,no-UMI,AGK2,21,20uM,1,883,SPREAD OUT,
Phka2,Xlinked,2,no-UMI,Salermide,21,20uM,1,701,VG,
Phka2,Xlinked,2,no-UMI,Anacardic_acid,21,20uM,0.997569866,823,VG,
Phka2,Xlinked,2,no-UMI,B2,21,20uM,1,463,VG,
Phka2,Xlinked,2,no-UMI,CTPB,21,20uM,1,641,VG,
Phka2,Xlinked,2,no-UMI,Sirtinol,21,20uM,1,349,VG,
Phka2,Xlinked,2,no-UMI,Suramin6Na,21,20uM,1,379,VG,
Phka2,Xlinked,2,no-UMI,BML-278,21,20uM,1,252,VG,
Phka2,Xlinked,2,no-UMI,CI-994,21,20uM,1,1,DEAD,
Phka2,Xlinked,2,no-UMI,NSC-3852,21,20uM,1,1,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,21,20uM,0.997560976,822,G,
Phka2,Xlinked,2,no-UMI,BML-281,21,20uM,1,588,VG,
Phka2,Xlinked,2,no-UMI,Triacetylresveratrol,21,20uM,1,28,VG,
Phka2,Xlinked,2,no-UMI,Garcinol,21,10uM,1,544,VG,
Phka2,Xlinked,2,no-UMI,Splitomicin,21,10uM,1,572,VG,
Phka2,Xlinked,2,no-UMI,BML-210,21,10uM,1,134,G,
Phka2,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,21,10uM,1,2,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Zebularine,21,10uM,1,670,G,
Phka2,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,21,10uM,1,44,VG,
Phka2,Xlinked,2,no-UMI,EX-527,21,10uM,1,242,VG,
Phka2,Xlinked,2,no-UMI,Nicotinamide,21,10uM,1,286,VG,
Phka2,Xlinked,2,no-UMI,BML-266,21,10uM,1,1,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Piceatannol,21,10uM,1,126,M-G,
Phka2,Xlinked,2,no-UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,AGK2,21,10uM,1,1102,SPREAD OUT,
Phka2,Xlinked,2,no-UMI,Salermide,21,10uM,1,863,VG,
Phka2,Xlinked,2,no-UMI,Anacardic_acid,21,10uM,0.996138996,259,VG,
Phka2,Xlinked,2,no-UMI,B2,21,10uM,0.997354497,757,VG,
Phka2,Xlinked,2,no-UMI,CTPB,21,10uM,1,158,VG,
Phka2,Xlinked,2,no-UMI,Sirtinol,21,10uM,1,461,VG,
Phka2,Xlinked,2,no-UMI,Suramin6Na,21,10uM,1,117,VG,
Phka2,Xlinked,2,no-UMI,BML-278,21,10uM,1,481,VG,
Phka2,Xlinked,2,no-UMI,CI-994,21,10uM,1,6,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,NSC-3852,21,10uM,1,1,DIFFUSE DEAD,
Phka2,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,21,10uM,0.998217469,561,VG,
Phka2,Xlinked,2,no-UMI,BML-281,21,10uM,1,1098,VG,
Phka2,Xlinked,2,no-UMI,Triacetylresveratrol,21,10uM,1,765,VG,
Phka2,Xlinked,2,no-UMI,Garcinol,21,01uM,0.999463519,1867,VG,
Phka2,Xlinked,2,no-UMI,Splitomicin,21,01uM,0.999327052,1489,VG,
Phka2,Xlinked,2,no-UMI,BML-210,21,01uM,0.999181669,2447,VG,
Phka2,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,21,01uM,1,17,DIFFUSE SOME CLUMPS,
Phka2,Xlinked,2,no-UMI,Zebularine,21,01uM,1,735,VG,
Phka2,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,21,01uM,0.998948475,952,,
Phka2,Xlinked,2,no-UMI,EX-527,21,01uM,1,380,VG,
Phka2,Xlinked,2,no-UMI,Nicotinamide,21,01uM,1,919,VG,
Phka2,Xlinked,2,no-UMI,BML-266,21,01uM,1,563,VG,
Phka2,Xlinked,2,no-UMI,Piceatannol,21,01uM,1,844,VG,
Phka2,Xlinked,2,no-UMI,Fluoro-SAHA,21,01uM,1,834,M ,
Phka2,Xlinked,2,no-UMI,AGK2,21,01uM,1,919,VG,
Phka2,Xlinked,2,no-UMI,Salermide,21,01uM,1,1588,VG,
Phka2,Xlinked,2,no-UMI,Anacardic_acid,21,01uM,0.998811646,1686,VG,
Phka2,Xlinked,2,no-UMI,B2,21,01uM,0.998668442,751,VG,
Phka2,Xlinked,2,no-UMI,CTPB,21,01uM,1,844,VG,
Phka2,Xlinked,2,no-UMI,Sirtinol,21,01uM,0.998689384,764,VG,
Phka2,Xlinked,2,no-UMI,Suramin6Na,21,01uM,1,378,VG,
Phka2,Xlinked,2,no-UMI,BML-278,21,01uM,0.99879081,827,VG,
Phka2,Xlinked,2,no-UMI,CI-994,21,01uM,1,1635,VG,
Phka2,Xlinked,2,no-UMI,NSC-3852,21,01uM,1,1283,SMALL DARK,
Phka2,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,21,01uM,0.998793727,830,VG,
Phka2,Xlinked,2,no-UMI,BML-281,21,01uM,0.997979798,498,VG,
Phka2,Xlinked,2,no-UMI,Triacetylresveratrol,21,01uM,1,1046,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment1,1,621,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment2,1,87,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment3,1,365,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment4,1,143,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment5,1,106,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment6,1,117,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment7,1,345,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment8,0.998953975,956,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment9,1,243,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment10,0.998422713,634,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment11,1,430,VG,
Phka2,Xlinked,2,no-UMI,Control,21,No-treatment12,1,285,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO1,1,929,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO2,1,1249,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO3,0.999677627,3104,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO4,0.998801678,1670,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO5,1,1188,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO6,0.999341817,4565,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO7,0.999624765,2666,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO8,0.999612553,2584,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO9,1,1929,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO10,0.999412111,1702,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO11,0.999417589,1721,VG,
Phka2,Xlinked,2,no-UMI,Control,21,DMSO12,0.999317872,1469,VG,
Pola1,Xlinked,2,no-UMI,Garcinol,21,20uM,1,6,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Splitomicin,21,20uM,0.998766954,812,G,
Pola1,Xlinked,2,no-UMI,BML-210,21,20uM,1,2,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,21,20uM,1,1,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Zebularine,21,20uM,1,1,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,21,20uM,1,265,VG,
Pola1,Xlinked,2,no-UMI,EX-527,21,20uM,1,1039,VG,
Pola1,Xlinked,2,no-UMI,Nicotinamide,21,20uM,0.999066729,2144,VG,
Pola1,Xlinked,2,no-UMI,BML-266,21,20uM,NA,0,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Piceatannol,21,20uM,1,7,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Fluoro-SAHA,21,20uM,1,2,DEAD?,
Pola1,Xlinked,2,no-UMI,AGK2,21,20uM,0.999652778,5762,SPREAD OUT,
Pola1,Xlinked,2,no-UMI,Salermide,21,20uM,1,2271,VG,
Pola1,Xlinked,2,no-UMI,Anacardic_acid,21,20uM,1,3728,VG,
Pola1,Xlinked,2,no-UMI,B2,21,20uM,1,2197,VG,
Pola1,Xlinked,2,no-UMI,CTPB,21,20uM,0.999458874,1850,VG,
Pola1,Xlinked,2,no-UMI,Sirtinol,21,20uM,1,1597,VG,
Pola1,Xlinked,2,no-UMI,Suramin6Na,21,20uM,1,1314,VG,
Pola1,Xlinked,2,no-UMI,BML-278,21,20uM,1,599,VG,
Pola1,Xlinked,2,no-UMI,CI-994,21,20uM,1,1,DEAD,
Pola1,Xlinked,2,no-UMI,NSC-3852,21,20uM,NA,0,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,21,20uM,0.999397227,3320,G,
Pola1,Xlinked,2,no-UMI,BML-281,21,20uM,0.999119718,2273,VG,
Pola1,Xlinked,2,no-UMI,Triacetylresveratrol,21,20uM,1,492,VG,
Pola1,Xlinked,2,no-UMI,Garcinol,21,10uM,0.999589659,2440,VG,
Pola1,Xlinked,2,no-UMI,Splitomicin,21,10uM,0.999469496,1888,VG,
Pola1,Xlinked,2,no-UMI,BML-210,21,10uM,1,941,G,
Pola1,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,21,10uM,1,5,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Zebularine,21,10uM,1,2289,G,
Pola1,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,21,10uM,1,179,VG,
Pola1,Xlinked,2,no-UMI,EX-527,21,10uM,0.998757764,805,VG,
Pola1,Xlinked,2,no-UMI,Nicotinamide,21,10uM,1,988,VG,
Pola1,Xlinked,2,no-UMI,BML-266,21,10uM,1,6,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Piceatannol,21,10uM,1,647,M-G,
Pola1,Xlinked,2,no-UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,AGK2,21,10uM,0.99967825,3109,SPREAD OUT,
Pola1,Xlinked,2,no-UMI,Salermide,21,10uM,1,5413,VG,
Pola1,Xlinked,2,no-UMI,Anacardic_acid,21,10uM,1,1146,VG,
Pola1,Xlinked,2,no-UMI,B2,21,10uM,0.999657769,2926,VG,
Pola1,Xlinked,2,no-UMI,CTPB,21,10uM,1,471,VG,
Pola1,Xlinked,2,no-UMI,Sirtinol,21,10uM,1,1778,VG,
Pola1,Xlinked,2,no-UMI,Suramin6Na,21,10uM,1,510,VG,
Pola1,Xlinked,2,no-UMI,BML-278,21,10uM,0.999513855,2059,VG,
Pola1,Xlinked,2,no-UMI,CI-994,21,10uM,1,9,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,NSC-3852,21,10uM,1,2,DIFFUSE DEAD,
Pola1,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,21,10uM,0.999598071,2489,VG,
Pola1,Xlinked,2,no-UMI,BML-281,21,10uM,1,3612,VG,
Pola1,Xlinked,2,no-UMI,Triacetylresveratrol,21,10uM,0.999643239,2805,VG,
Pola1,Xlinked,2,no-UMI,Garcinol,21,01uM,1,5454,VG,
Pola1,Xlinked,2,no-UMI,Splitomicin,21,01uM,0.999518382,6230,VG,
Pola1,Xlinked,2,no-UMI,BML-210,21,01uM,0.999667332,12027,VG,
Pola1,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,21,01uM,1,9,DIFFUSE SOME CLUMPS,
Pola1,Xlinked,2,no-UMI,Zebularine,21,01uM,0.999624484,2664,VG,
Pola1,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,21,01uM,1,2518,,
Pola1,Xlinked,2,no-UMI,EX-527,21,01uM,1,1262,VG,
Pola1,Xlinked,2,no-UMI,Nicotinamide,21,01uM,1,3114,VG,
Pola1,Xlinked,2,no-UMI,BML-266,21,01uM,0.998990918,1983,VG,
Pola1,Xlinked,2,no-UMI,Piceatannol,21,01uM,0.999420794,3454,VG,
Pola1,Xlinked,2,no-UMI,Fluoro-SAHA,21,01uM,0.999775583,4457,M ,
Pola1,Xlinked,2,no-UMI,AGK2,21,01uM,1,3724,VG,
Pola1,Xlinked,2,no-UMI,Salermide,21,01uM,0.999307383,7227,VG,
Pola1,Xlinked,2,no-UMI,Anacardic_acid,21,01uM,0.999594485,7401,VG,
Pola1,Xlinked,2,no-UMI,B2,21,01uM,0.999589659,2437,VG,
Pola1,Xlinked,2,no-UMI,CTPB,21,01uM,1,2850,VG,
Pola1,Xlinked,2,no-UMI,Sirtinol,21,01uM,0.999570077,2326,VG,
Pola1,Xlinked,2,no-UMI,Suramin6Na,21,01uM,1,1283,VG,
Pola1,Xlinked,2,no-UMI,BML-278,21,01uM,0.999657064,2917,VG,
Pola1,Xlinked,2,no-UMI,CI-994,21,01uM,1,4777,VG,
Pola1,Xlinked,2,no-UMI,NSC-3852,21,01uM,0.99959718,4967,SMALL DARK,
Pola1,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,21,01uM,1,3232,VG,
Pola1,Xlinked,2,no-UMI,BML-281,21,01uM,1,2397,VG,
Pola1,Xlinked,2,no-UMI,Triacetylresveratrol,21,01uM,0.998825142,5110,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment1,0.998670213,2258,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment2,1,379,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment3,1,1536,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment4,1,1123,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment5,1,367,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment6,1,275,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment7,1,1371,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment8,0.999650472,2861,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment9,1,903,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment10,0.998792271,1657,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment11,1,2323,VG,
Pola1,Xlinked,2,no-UMI,Control,21,No-treatment12,1,653,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO1,1,3871,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO2,0.999749875,3999,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO3,0.999743348,11693,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO4,0.999589154,7303,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO5,0.99977314,4412,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO6,0.999691881,12986,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO7,0.997432276,7793,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO8,0.99961568,7807,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO9,0.999635746,8238,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO10,0.999868818,7626,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO11,0.999545041,6595,VG,
Pola1,Xlinked,2,no-UMI,Control,21,DMSO12,0.999794914,4878,VG,
Sash1,MAE,2,no-UMI,Garcinol,21,20uM,1,11,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Splitomicin,21,20uM,1,647,G,
Sash1,MAE,2,no-UMI,BML-210,21,20uM,1,3,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,5-Aza-2-deoxycytidine,21,20uM,1,4,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Zebularine,21,20uM,NA,0,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Tranylcypromine_hemisulfate,21,20uM,1,199,VG,
Sash1,MAE,2,no-UMI,EX-527,21,20uM,0.998810939,841,VG,
Sash1,MAE,2,no-UMI,Nicotinamide,21,20uM,0.999401914,1673,VG,
Sash1,MAE,2,no-UMI,BML-266,21,20uM,NA,0,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Piceatannol,21,20uM,1,2,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Fluoro-SAHA,21,20uM,1,5,DEAD?,
Sash1,MAE,2,no-UMI,AGK2,21,20uM,0.998970664,1943,SPREAD OUT,
Sash1,MAE,2,no-UMI,Salermide,21,20uM,1,1937,VG,
Sash1,MAE,2,no-UMI,Anacardic_acid,21,20uM,0.998756992,3218,VG,
Sash1,MAE,2,no-UMI,B2,21,20uM,0.999136193,3473,VG,
Sash1,MAE,2,no-UMI,CTPB,21,20uM,0.999530075,2128,VG,
Sash1,MAE,2,no-UMI,Sirtinol,21,20uM,1,1223,VG,
Sash1,MAE,2,no-UMI,Suramin6Na,21,20uM,1,1400,VG,
Sash1,MAE,2,no-UMI,BML-278,21,20uM,1,460,VG,
Sash1,MAE,2,no-UMI,CI-994,21,20uM,1,2,DEAD,
Sash1,MAE,2,no-UMI,NSC-3852,21,20uM,NA,0,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Aminoresveratrol_sulfate,21,20uM,1,1890,G,
Sash1,MAE,2,no-UMI,BML-281,21,20uM,1,1980,VG,
Sash1,MAE,2,no-UMI,Triacetylresveratrol,21,20uM,1,565,VG,
Sash1,MAE,2,no-UMI,Garcinol,21,10uM,0.999182339,2447,VG,
Sash1,MAE,2,no-UMI,Splitomicin,21,10uM,0.994451295,1623,VG,
Sash1,MAE,2,no-UMI,BML-210,21,10uM,1,499,G,
Sash1,MAE,2,no-UMI,5-Aza-2-deoxycytidine,21,10uM,1,4,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Zebularine,21,10uM,0.997918835,962,G,
Sash1,MAE,2,no-UMI,Tranylcypromine_hemisulfate,21,10uM,1,204,VG,
Sash1,MAE,2,no-UMI,EX-527,21,10uM,0.998680739,758,VG,
Sash1,MAE,2,no-UMI,Nicotinamide,21,10uM,1,1034,VG,
Sash1,MAE,2,no-UMI,BML-266,21,10uM,NA,0,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Piceatannol,21,10uM,1,230,M-G,
Sash1,MAE,2,no-UMI,Fluoro-SAHA,21,10uM,1,3,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,AGK2,21,10uM,1,2280,SPREAD OUT,
Sash1,MAE,2,no-UMI,Salermide,21,10uM,0.999569337,4644,VG,
Sash1,MAE,2,no-UMI,Anacardic_acid,21,10uM,0.999222395,1286,VG,
Sash1,MAE,2,no-UMI,B2,21,10uM,0.998700817,5388,VG,
Sash1,MAE,2,no-UMI,CTPB,21,10uM,0.998007968,502,VG,
Sash1,MAE,2,no-UMI,Sirtinol,21,10uM,1,1579,VG,
Sash1,MAE,2,no-UMI,Suramin6Na,21,10uM,1,712,VG,
Sash1,MAE,2,no-UMI,BML-278,21,10uM,1,1850,VG,
Sash1,MAE,2,no-UMI,CI-994,21,10uM,1,20,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,NSC-3852,21,10uM,1,2,DIFFUSE DEAD,
Sash1,MAE,2,no-UMI,Aminoresveratrol_sulfate,21,10uM,0.999571918,2336,VG,
Sash1,MAE,2,no-UMI,BML-281,21,10uM,0.999089875,4396,VG,
Sash1,MAE,2,no-UMI,Triacetylresveratrol,21,10uM,0.998387097,2480,VG,
Sash1,MAE,2,no-UMI,Garcinol,21,01uM,0.996359985,7967,VG,
Sash1,MAE,2,no-UMI,Splitomicin,21,01uM,0.999858996,7093,VG,
Sash1,MAE,2,no-UMI,BML-210,21,01uM,1,9706,VG,
Sash1,MAE,2,no-UMI,5-Aza-2-deoxycytidine,21,01uM,1,20,DIFFUSE SOME CLUMPS,
Sash1,MAE,2,no-UMI,Zebularine,21,01uM,0.999641191,2787,VG,
Sash1,MAE,2,no-UMI,Tranylcypromine_hemisulfate,21,01uM,0.998957247,3836,,
Sash1,MAE,2,no-UMI,EX-527,21,01uM,0.999033816,1035,VG,
Sash1,MAE,2,no-UMI,Nicotinamide,21,01uM,0.999438202,3576,VG,
Sash1,MAE,2,no-UMI,BML-266,21,01uM,1,2467,VG,
Sash1,MAE,2,no-UMI,Piceatannol,21,01uM,0.999410725,3394,VG,
Sash1,MAE,2,no-UMI,Fluoro-SAHA,21,01uM,1,2125,M ,
Sash1,MAE,2,no-UMI,AGK2,21,01uM,0.99959984,4998,VG,
Sash1,MAE,2,no-UMI,Salermide,21,01uM,0.999690833,6470,VG,
Sash1,MAE,2,no-UMI,Anacardic_acid,21,01uM,0.999765148,8518,VG,
Sash1,MAE,2,no-UMI,B2,21,01uM,0.999749311,3989,VG,
Sash1,MAE,2,no-UMI,CTPB,21,01uM,0.999688085,3208,VG,
Sash1,MAE,2,no-UMI,Sirtinol,21,01uM,1,3165,VG,
Sash1,MAE,2,no-UMI,Suramin6Na,21,01uM,1,1727,VG,
Sash1,MAE,2,no-UMI,BML-278,21,01uM,0.999013158,3041,VG,
Sash1,MAE,2,no-UMI,CI-994,21,01uM,1,3566,VG,
Sash1,MAE,2,no-UMI,NSC-3852,21,01uM,1,3416,SMALL DARK,
Sash1,MAE,2,no-UMI,Aminoresveratrol_sulfate,21,01uM,1,4157,VG,
Sash1,MAE,2,no-UMI,BML-281,21,01uM,0.998839458,2585,VG,
Sash1,MAE,2,no-UMI,Triacetylresveratrol,21,01uM,1,4353,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment1,0.999545093,8793,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment2,1,1063,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment3,0.999733191,3748,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment4,1,3264,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment5,0.999002991,1004,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment6,1,795,VG,
Sash1,MAE,2,no-UMI,Control,21,No-treatment7,0.99925187,4010,VG,
